109;8;The theme is controversial and the depiction of the hypocritical and sexually starved india is excellent.Nothing more to this film.There is a lack of good dialogues(why was the movie in english??). There was lack of continuity and lack of passion/emotion in the acting.;tt0406816
10;7;If you had asked me how the movie was throughout the film, I would have told you it was great! However, I left the theatre feeling unsatisfied. After thinking a little about it, I believe the problem was the pace of the ending. I feel that the majority of the movie moved kind of slow, and then the ending developed very fast. So, I would say the ending left me disappointed.<br /><br />I thought that the characters were well developed. Costner and Kutcher both portrayed their roles very well. Yes! Ashton Kutcher can act! Also, the different relationships between the characters seemed very real. Furthermore,I thought that the different plot lines were well developed. Overall, it was a good movie and I would recommend seeing it.<br /><br />In conclusion: Good Characters, Great Plot, Poorly Written/Edited Ending. Still, Go See It!!!;tt0406816
110;10;Deepa Mehta's "Fire" is groundbreaking, bold, and artistic. A masterful social commentary on the plight of the women from conservative, upper middle class Indian households, this is a film no one should miss. Shabana Azmi and Nandita Das give stellar performances by underplaying their characters as much as possible. A.R. Rahman's music is the work of the genius and almost plays the role of another character in the film. Mehta uses Rahman's score and together, they create such amazing sound montages that effectively portray the views of the world around Radha and Sita whenever they look to each other for support. This film is not about lesbianism as many have branded it. Lesbianism is just a part of the film. It is unfortunate that most people tend to write the film off calling it taboo instead of giving it a chance and looking at its real meaning.;tt0406816
111;10;For all that has been said about the subject matter, and the controversy that surrounded it, please do not overlook what I feel to be the most important part of the film: the salient struggles of everyone to keep their pride through their trials. Whether dealing with self-imposed male braggadocio, a sexual reawakening, or even life itself, everybody is human.;tt0406816
112;10;'Water' (2005), the final part of Toronto-based Indian film-director Deepa Mehta's elemental trilogy has been finally completed, almost ten years after the release of the very first controversial element, 'Fire' (1996), which was followed with a slightly lesser controversial sequel '1947: Earth' (1998). Mehta made her directorial debut with a 24-minute Canadian short film 'At 99: A Portrait of Louise Tandy Murch' (1975), but it was her Canadian feature film about the life of Indians living in Canada that brought her fame back in east, her country by birthright, 'Sam & Me' (1991). Recognition internationally came in the way of 'Camilla' (1994), starring Bridget Fonda, along with the actress who in 1990 won an Oscar in Best Actress in a Leading Role category at the age of 80, paving the way for middle-aged actresses to still have hope, for her portrayal of a stubborn old Jewish woman in 'Driving Miss Daisy' (1989), late Jessica Tandy. <br /><br />'Camilla' dealt with a friendship between two women from two other ends of the human lifespan, a May/December friendship. 'Camilla' was Tandy's last picture; she died the very same year.<br /><br />International fame followed Deepa Mehta in 1996 with the release of the controversial 'Fire', which spread with rage among the false patriotic consciousness existing Indian extremist. Having already explored friendship between two women in 'Camilla', in 'Fire' Mehta went a step further to portray a more intimate relationship between two lonely neglected women. Set in modern day India, the suburbs of the capital city of New Delhi, it shows two brothers and their wives, the elder brother (Kulbhushan Kharbanda) having joined a weird Hindu sect leads a life of celibacy, faithful to his guru of sexless existence. The younger brother (Javed Jaffrey) is having an extra marital affair with a Chinese woman (Alice Poon). Thus, both the wives, Shabana Azmi playing the elder brothers wife and Nandita Das the younger wife, find themselves neglected in their own way. One forced to lead a celibate life, thanks to her husband's eccentricities, and the other whose only interaction with her husband is through sex, and nothing more. Living in a world of in-laws and being the only two outsiders in the family, having nobody else to confide in, the two women fall in the arms of each other. Thus comes the issue of lesbianism. If there were an outside man's shoulder to cry on, there most probably would have been chance for them to fall into the arms of a man, but having no one else to confide in, their need for each others support is quite obvious. It does not necessarily state that all neglected women would end up taking lesbianism, it just happened to exist with regard to the two women in this context. All in all, the movie is excellent, and delves far deeper than just two women rolling in bed. The key focus isn't lesbianism in the movie, but the plight of modern day neglected Indian wives, even in the capital city, the two female characters just happen to have a sexual relationship. <br /><br />Two years later, Deepa Mehta's second installment was the element of mother earth, released in India by the name of '1947: Earth',yet another excellent movie by a great director, this time in the Hindi language, unlike 'Fire', which was made in the English language. <br /><br />Now Deepa Mehta has managed to complete the trilogy, despite a lot of problems, having released the final installment recently, 'Water'. No doubt it would be just as great as the other two.;tt0406816
113;8;This was a bold movie to hit Indian cinemas when it was released. The first movie to perhaps openly depict lesbian tendencies amongst Indian women. The leading actress of Indian cinema Shabana Azmi added substance to the movie with her hot passionate scenes with Nandita Das.<br /><br />The movie oozed with sexuality and the director used sex in the best way possible. The sex was not for erotic purposes but was in the context of the movie. The scene where Nandita Das loses her virginity to her husband certainly was the first of its kind in Indian cinemas.<br /><br />Good acting by all the actors especially Nandita Das amidst criticism from the Indian public;tt0406816
114;10;I admire Deepa Mehta and this movie is a masterpiece. I'd recommend to buy this movie on DVD because it's a movie you might want to watch more often than just once. And trust me, you'd still find little meaningful details after watching it several times.<br /><br />The characters - except for the grandmother perhaps - are all very balanced, no black and white. Even though you follow the story from the perspective of the two protagonists, there is also empathy for the other characters.<br /><br />I think the IMDb rating for the movie is far too low - probably due to its politically controversial content.;tt0406816
115;9;Its a very sensitive portrayal of life with unquenched or constrained desires. What does one do with desire in a culture and society with rigid norms? One husband finds outlet with the immigrant - since immigrants don't belong or aren't accepted, they don't need to conform and dam their desires. The other husband looks for solace in spirituality and tries to evaporate his desire into nothingness. It fails - of course - and he breaks down in the last scene for multiple reasons. Sita still cared enough for him to find that moment to let him know that he is not responsible for her deviant outlet to her blocked desires. The mother in her still couldn't find the strength to destroy his myth. She sees him as a child who is glorifying himself in his lust-control but should she give him the opportunity to finally grow up? Both the wives find courage and togetherness through their shared rejection by their husband. <br /><br />But the final act of rejection was by the grandmother - she could not break free from her rusted mindset to accept Sita's desire. A decade and more of receiving care was not enough to break the shackles of her culture.<br /><br />Seems like it was easiest for the househelp to let his desires flow - since he's anyway damned by his culture - being at the bottom of the hierarchy. Since there is anyway no respect and expectations, might as well taste sin.;tt0085461
116;10;It is more a subtle story of the fact that in Indian household how most decisions are taken by the man, how no attention is paid to the desires of the lady, for example how even when the husband and wife sleep together it would be a test for the husband whether he can control his desires, not to give the woman pleasure. And in such a type of scenario, women invariably have two choices, either to accept all this and take it into their own life, which is usually the case or not accept this and try to mould things to satisfy themselves, which makes a movie!<br /><br />Fire is a brilliantly directed story of the second option, which women choose for themselves, no sacrifice, not to serve anybody else, rather a decision for their own good. Somehow the whole idea of justifying lesbianism didn't find an acceptance in the Indian audience but if one looks the whole movie from an angle of self-expression, then the whole debate doesn't even arise.;tt0085461
117;10;While the romance in this film is an important aspect, it is largely about the role of responsibility and duty in modern Indian. All of the major characters were well fleshed out, and had their own "inner life". I recommend this strongly;tt0085461
118;10;one of best movies ever...Fire...it is not much about sociological description of India today...it is the mind blowing use of light that never stops, never becomes...normal...even when...in this sense the movie is almost unique...both leads are of very good quality...the origin of Das as a street performer are pretty obvious...her performance is a superb "cammeo"...but the use of the light...I have look at it and looked at it, again and again...still mind blowing after ages...nothing torrid in the story...rather "pure" way of facing the subject...in a way it is sad that in the bizarre world we live today, a major art work is usually known as a gender film...Fire can stand face to face with Dryer's Jeanne D' Arc or Ichikawa's Biruma no Tategoto or some of the major Kurosawa movies, just to name "some". Wish my input could help a little this movie to its deserved way to fame.;tt0085461
119;9;I finally watched the third film in Mehta's trilogy: "Fire". To begin, I'd say that "Water" was the unquestionable masterpiece, on all levels. Fire comes next with Earth close behind in order of quality. Fire: there is so much going on in this film that I'll need a few more viewings to drink it all in. The writing is superb, the script creating friction that starts the entire process of "heat" from the beginning until the end when it really does erupt into a fire, the conflicts moving into complete rupture of relationships. <br /><br />Mehta is one brave lady: she sees with a clear eye much that is jaundiced, false and repressive about the great society from which she came from. India is rapidly changing these days but much of this is economic change. That she met with such ferocious opposition to the making of "Water" after having had the script cleared, shows that there are still many taboo subjects which Indian people more than less cannot look squarely in the face, cannot examine or discuss them. Worse, if someone like Mehta has the courage to hold up a mirror to these issues, she faces death threats. So, as much as India thinks of itself as a pluralistic, tolerant society, the facts are not always so. Whereas "Earth" was merely a historical setting of the carnage of the civil war after Indian independence, Fire and Water are pointing at personal, social and religious issues, which as I say are considered so strongly (in a negative sense) that an open artistic dialog is still many years away. As I write this "Water" is scheduled to actually be shown in India later this year. I'll believe it when I see it. <br /><br />Fire confronts a similar sexual and emotional conundrum that I saw in "A price above rubies". Whether it's arranged marriages (which it used to be like among Jews about 150 years ago, or like it is among many modern Indians), they have the risk of having a bad match forced upon both men and women; or, just plain loveless marriages..... However, this is not the real issue. Mehta is clearly impatient with the totally rigid religious attitudes that either keep widows in misery (Water) or else keep women enslaved to loveless marriages (Fire). I am no expert regarding either the secular or Hindu laws concerning divorce. The film seems to imply that the stigma (of divorce)is almost as bad as the sad marriage. In any case Mehta's film is a very moving, powerful attempt at sexual discourse that holds modern Indian relationships up to probing scrutiny. That all three of these films have made themselves felt in India as an unwarranted attack on their culture sounds to me like the predictable clamor of a repressive mindset. Mehta is forcing the issues to be looked at no matter how much flack. I admire her work and cannot highly recommend her films enough. Superb, disturbing, provocative, taboo shattering.;tt0085461
11;8;I was looking forward to The Guardian, but when I walked into the theater I wasn't really in the mood for it at that particular time. It's kind of like the Olive Garden - I like it, but I have to be in the right mindset to thoroughly enjoy it.<br /><br />I'm not exactly sure what was dampening my spirit. The trailers looked good, but the water theme was giving me bad flashbacks to the last Kevin Costner movie that dealt with the subject - Waterworld. Plus, despite the promise Ashton Kutcher showed in The Butterfly Effect, I'm still not completely sold on him. Something about the guy just annoys me. Probably has to do with his simian features.<br /><br />It took approximately two minutes for my fears to subside and for my hesitancies to slip away. The movie immediately throws us into the midst of a tense rescue mission, and I was gripped tighter than Kenny Rogers' orange face lift. My concerns briefly bristled at Kutcher's initial appearance due to the fact that too much effort was made to paint him as ridiculously cool and rebellious. Sunglasses, a tough guy toothpick in his mouth, and sportin' a smirk that'd make George Clooney proud? Yeah, we get it. I was totally ready to hate him.<br /><br />But then he had to go and deliver a fairly strong performance and force me to soften my jabs. <br /><br />Darn you, ape man! Efficiently mixing tense, exciting rescue scenes, drama, humor, and solid acting, The Guardian is easily a film that I dare say the majority of audiences will enjoy. You can quibble about its clichés, predictability, and rare moments of overcooked sappiness, but none of that takes away from the entertainment value.<br /><br />I had a bad feeling that the pace would slow too much when Costner started training the young guys, but on the contrary, the training sessions just might be the most interesting aspect of the film. Coast Guard Rescue Swimmers are heroes whose stories have never really been portrayed on the big screen, so I feel the inside look at what they go through and how tough it is to make it is very informative and a great way to introduce audiences to this under-appreciated group.<br /><br />Do you have what it takes to be a rescue swimmer? Just think about it -you get to go on dangerous missions in cold, dark, rough water, and then you must fight disorientation, exhaustion, hypothermia, and a lack of oxygen all while trying to help stranded, panicked people who are depending on you for their survival. And if all that isn't bad enough, sometimes you can't save everybody so you have to make the tough decision of who lives and who dies.<br /><br />Man, who wants all that responsibility? Not me! I had no idea what it was really like for these guys, and who would have thought I'd have an Ashton Kutcher/Kevin Costner movie to thank for the education? <br /><br />Not only does The Guardian do a great job of paying tribute to this rare breed of hero, but lucky for us it also does a good job of entertaining its paying customers.<br /><br />THE GIST <br /><br />Moviegoers wanting an inside look at what it's like to embark on a daring rescue mission in the middle of the ocean might want to give The Guardian a chance. I saw it for free, but had I paid I would've felt I had gotten my money's worth.;tt0085461
120;9;There are questions that sometimes hover over us and have no answer. Two women progressively find themselves ensnared in each other's arms (as corny as the expression sounds, that is exactly what happens) and fins that they cannot answer their own question as to what defines their relationship when their very own society has no name to what they are. Deepa Mehta's somewhat mis-titled FIRE is the first of a loosely connected trilogy, here linked by the theme of the elements, and more symbolic than consuming. Fire as uncontrolled erotic passion does not make an appearance here, since the women -- the older and more feminine Radha (Shabana Azmi) and the younger, more masculine tempered Sita (Nandita Das) come to realize they share a lot more than common ideas and affection for each other and stand for what they believe is their passion for each other despite the opposition faced by their very traditional husbands and families. As in WATER, FIRE is deeply spiritual, even if it technically falls into the mode of sentimental melodrama (where WATER, much like the weight of the word, carries a stronger meaning that ultimately transcends its definition). Even so, it's a very beautiful picture, and a strong voice from a strong director.;tt0085461
121;8;Now I do understand that this film was not meant as an indictment against all Indians but it is an amazing film because it dares to investigate the hypocrisy that some Indians have concerning their women and sexuality. I have known for some time that sexism is very common in this society (with women being murdered because the husband's family doesn't want them any more after his death or because she had a small dowry as well as the frequent killing of female fetuses because they are seen as a curse instead of a blessing). I also realize that some from this culture will be greatly offended by the film, but the bottom line is that there is some truth to the subject matter--even if the film was so strongly attacked when it debuted in India a decade ago. As a result of the extreme misogyny in the movie, most Western audience members will be shocked or at least be emotionally pulled into the plight of the ladies in this film.<br /><br />Although I am a male, am not rabidly feminist and I am straight, the film had a strong positive impact on me and it is NOT an agenda film that can only be enjoyed by Lesbians and "man haters". In fact, I don't think the film is promoting hatred of men or homosexuality but instead gives a credibly argument how in the case of these two ladies it was the only reasonable alternative due to their wicked husbands. Yes, I use the word "wicked" and mean it, as both husbands living in this large household are intensely selfish and have no regard for their spouses' sexuality. In many traditional societies this is indeed the case and women are doomed to an empty emotional existence.<br /><br />One husband married a vivacious young woman, Sita, out of family obligation. This arranged marriage is uncomfortable for them both but in the beginning Sita makes an attempt to connect with her sullen husband. However, he sees himself as a victim and could have cared less about Sita--and he continues to have an affair with a liberal-minded Chinese lady. To make matters worse, he did nothing to hide the affair and made no apologies. In their dead marriage, sex was purely meant to produce children and there was no way Sita could have any of her sexual or emotional needs met. And unfortunately, he could have cared less.<br /><br />Another husband was married to a lady who was infertile (Radha). Oddly, after initially trying to have children, they have gone the next 13 years without any sexual contact whatsoever! It's because this man has decided to become an ascetic (i.e., in Hinduism, a person who gives up the pleasures of the world to gain inner enlightenment). Now his wanting to do this was all well and good IF he was not already married and had obligations for his wife. However, being married, this was an incredibly selfish act and like his brother, he assumed his wife had no sexual feelings nor did he seem to care. The closest he would allow her to him sexually was to sleep next to him--as having her next to him helped teach himself to "overcome the desires of the flesh". This must have brought nothing but frustration to her.<br /><br />So, you've got two neglected and normal women living in the same household who long for emotional connection as well as an outlet for their sexual needs. Eventually, these needs bring these sister-in-laws together--at first, just emotionally but later sexually as well. The movie was brilliant how it got me to look at and understand how in some cases homosexuality is inevitable and even healthy compared to a life of emotional desolation.<br /><br />Late in the film, when the intensity of their sexual relationship is discovered, it leads to a not totally unexpected reaction from Radha's "enlightened" husband--a man who seeks religious insight and peace yet is so wrapped up in himself that true insight and growth is impossible.<br /><br />This is a very challenging and adult film. While there is very little nudity, the subject matter is very adult and this is not a film to show your kids. Very disturbing indeed is one minor character who masturbates in front of an old paralyzed lady--as I said, this is NOT a film to let your kids watch. However, for a mature audience, this is an excellent and highly erotic film that will get you to think.<br /><br />The film features good acting, complex characters, excellent writing, lovely mood music and a slow pace that might annoy some, but which I found rewarding. The only serious negative I cannot blame on the movie itself but on the idiots who released this on videotape. This is because although the movie is in English, the accents are quite strong at times and it's not always easy to understand what's being said. BUT, and this is the worst part, there are no closed or open captions--including them is a must for Western audiences. If you do watch this film, see if you can find it on DVD or hopefully a newer release on video will have captioning--mine sure didn't.<br /><br />By the way, director Deepa Mehta (a popular female director) has made several other wonderful films such as EARTH and BOLLYWOOD/Hollywood. A consistent theme in her films is the conflict between traditional Indian culture and expectations and Westernism--with a strong emphasis on female characters. Not surprisingly, this West-thinking lady makes her home in Canada and is divorced--a truly unusual woman to say the least. For a similar film that explores traditional culture meets Western culture, try another Canadian gem, EAT DRINK MAN WOMAN.;tt0085461
122;8;Overall, a well done movie. There were the parts that made me wince, and there were the parts that I threw my hands up at, but I came away with something more than I gone in with.<br /><br />I think the movie suffers from some serious excess ambition. Without spoiling it, let me say that the obvious references to the trial by fire in Ramayana, is way beyond what this movie stands for. The Ramayana is an epic. Not a 200 page book that puts down women in India. The movie is about two girls married into a very distinctive Indian family. While the basic tenets of the "unwritten laws of the family tradition" seem to be that of conservative India, let me assure my reader that I (having lived in Delhi for 12 years) found entire parts that just did not ring those bells. I mean some things and some actions are very true, but some other stuff is just way off the mark. Especially today.<br /><br />Delhi is complicated. India is complicated. The director tries to simplify both. And fails pretty miserably at that.<br /><br />Why in English? Can you imagine a movie about American Indians in English. Or the French speaking in English. Seriously jarring. Even the servant spoke in fluent accented English (albeit with a hint of colloquialisms in the language for "believability").<br /><br />But the chemistry between the leads is palpable. If you like it hot, this is a movie for you. I think that is the biggest saving grace - the development of a true real life love story.<br /><br />If this film was about Radha and Sita, then it would have got full marks from me. And in being about them, it could have made a subtle statement. But this movie goes out there to say this is what India is, and this is what Indian society is like. And in that respect it succeeds as much as it fails. Just take everything you see with a pinch of salt. The dark secrets of India are not being revealed. Just two girls are falling in love. Just like it happens everywhere else.;tt0085461
123;10;A stunningly well-made film, with exceptional acting, directing, writing, and photography.<br /><br />A newlywed finds married life not what she expected, and starts to question her duty to herself versus her duty to society. Together with her sister -in-law, she makes some radical departures from conventional roles and mores.;tt0085461
124;10;This was a great film in every sense of the word. It tackles the subject of tribadism in a society that is quite intolerant of any deviations from the norm. It criticises a great many Indian customs that many find oppressive -- such as the arranging of marriages by others, the importance of status and face, religious hypocrisy, sexism, the valuation of women in terms of their baby-making capacity, the binding concepts of duty and so on. At the heart of the film is a touching love story that goes beyond such limitations of the society which the two protagonists find themselves. The film is well-acted and genuine, completely believable from beginning to end, unlike most Bollywood flicks. The main faults of the film as I saw it was first, that the two lovers seem drawn to one another not necessarily by a natural affinity for each other as much as the fact that they are stuck in dead-end marriages with no passion and no rewards. This may play a part in the sexual awakening of the characters, but most people stuck in the same situation will not "turn homosexual". It seems clear from the beginning of the film that the two characters are quite heterosexual -- when Radha does her scene at the end of the movie with Aashok, she makes it quite clear that "without desire she was dead", and the implication was that if he had desired so, he could have fulfilled her quite completely, and also when Sita seemed very disappointed when her husband seemed to not like her. Such situations do not turn people into homosexuals -- they may seek comfort in others in the same position, but inthe film it is not at all made clear that they are lesbians from the beginning -- quite the opposite. Some people are bisexual, it is true, but most tend to be either hetero- or homosexual. In the case of the ladies in the film, both had insensitive jerks for husbands . . . if this had not been the case, would they have naturally found the need to express their desire in a relationship that they may have otherwise not have considered? The film ignores this. The other fault is the naming of the characters . . . the names Sita and Radha seem contrived deliberately to shock and outrage (imagine a film in America depicting a gay relationship between a man named "Jesus" and another named "Paul"!) by using names associated with various Hindoo scriptures. The film is strong enough to stand on its own and needs no such devices in my opinion. At any rate, the faults do not take much away from the power of the movie. It is indeed a very touching and powerful story -- the images and characters will stay with you a long time after you leave the theatre.;tt0085461
125;7;This is my first Deepa Mehta film. I saw the film on TV in its Hindi version with its "Sita" character presented as Nita. I also note that it is Radha who underwent the allegorical trial by fire in the film and not Nita/Sita. Yet what I loved about the film was its screenplay by Ms Mehta, not her direction. The characters, big and small, were well-developed and seemed quixotic towards the end--somewhat like the end of Mazursky's "An Unmarried Woman." They are brave women surrounded by cardboard men. And one cardboard man (Ashok) seems to come alive in the last shot we see of him---carrying his invalid mother Biji. He seems to finally take on a future responsibility beyond celibacy and adherance to religion. <br /><br />Ms Mehta seems to fumble as a director (however, compared to most Indian mainstream cinema she would seem to be brilliant) as she cannot use her script to go beyond the microscopic joint family she is presenting except presenting a glimpse of the Chinese micro-minority in the social milieu of India. She even dedicates the film to her mother and daughter (not her father!) Yet her Radha reminesces of halcyon days with both her parents in a mustard field. Compare her to Mrinal Sen, Adoor Gopalakrishnan, Muzaffar Ali and she is dwarfed by these giants--given her competent Canadian production team and financial resources! Mehta's film of two bisexual ladies in an Indian middle-class household may be sacrilege to some, but merely captures the atrophy of middle-class homes that does not seem to aspire for something better than its immediate survival in a limited social space. Kannada, Malayalam, and Bengali films have touched parallel themes in India but did not have the publicity that surrounded this film and therefore have not been seen by a wide segment of knowledgeable cinemagoers.<br /><br />Ms Das, Ms Azmi, Mr Jafri and Mr Kharbanda are credible but not outstanding. Ms Azmi is a talented actress who gave superb performances under good directors (Mrinal Sen's "Khandar", Gautam Ghose's "Paar", Benegal's "Ankur") a brilliance notably absent in this film. Ms Das sparkled due to her screen presence rather than her acting capability. All in all, the film's strength remains in the structure of the screenplay which is above average in terms of international cinema. I am sure Ms Mehta can hone her writing talents in her future screenplays.;tt0085461
