1008;10;I got in to this excellent program in about season 4 and since then i have seen all the episodes got all the episodes on DVD and keeps getting better and better with the seasons of 9 and 10. It now may not have Richard Dean Anderson now but the addition of Ben Browder and Claudie Black it has still given the show more strength and original still even after 10 seasons. Sadly now the sci-fi channel got rid of this amazing show with no hope relay for a 11 season there are making two direct to DVD movie and hopefully more. Atlantis is still going strong on its 4th seasons. And there is a third spin off in the works the stargate franchise is nowhere near dead. This TV show is a must see for all sci-fi fans and people of genres because this has such a wide range of things to appeal to all ages and all types of people Watch IT !!!!! 10/10;tt0100680
1009;8;Fact: Stargate SG-1 is a cheesy sci-fi TV series.<br /><br />There's no escaping facts. How much you try to excuse yourself or explain it Stargate SG-1 remains a cheesy sci-fi TV series.<br /><br />Stargate SG-1 does borrow and steal ideas briskly. Special FX aren't nearly as impressive as they could have been and the action isn't going to blow you out of the chair. Or couch for that matter either.<br /><br />But, and this is where I really think Stargate SG-1 deserves all the credit it can get, for each and every episode or stolen idea I think you can count at least one cheesy sci-fi movie that's actually worse than a one hour TV episode.<br /><br />In fact some episodes actually could probably have been 90 minutes long and still have been better than most movies.<br /><br />And being able to keep that quality throughout the show and keep delivering and pushing the storyline further is what makes Stargate SG-1 special.<br /><br />I am very picky with my selections. I follow perhaps one or two TV series at most and I hold pretty high standards which made me even more surprised when I found myself caught.<br /><br />So for those who decide to brush of Stargate SG-1 as yet another tacky sci-fi show, don't. Stick with it and you'll see what I'm talking about.;tt0100680
100;7;Scott Bartlett's 'OffOn' is nine minutes of pure craziness. It is a full-frontal assault of psychedelic, pulsating, epilepsy-inducing flashing lights and colours, and the first true merging of film and video in avante-garde cinema. There's no story to speak of, but Bartlett uses images of nature  particularly the human face and form  to provoke a sequence of emotional reactions, integrating these biological phenomena into the highly-industrial form of modern technology. In a sense, the film represents the merging of humanity into his tools, his machinery, his technology. This theme connects loosely with the subplot of HAL9000 in Stanley Kubrick's '2001: A Space Odyssey (1968),' and, indeed, Bartlett's opening sequence of images  flashing colours before a close-up human eye  recalls Dave Bowman's journey through the Stargate. The visuals are richly-coloured, a confronting blend of sharp, vivid photography and increasingly-grainy video, as though we're sitting too close to a television screen {as a matter of fact, the end product was recorded from a TV monitor}.<br /><br />There appears to be some confusion about the film's release date. IMDb lists the film as a 1972 release, but both the National Film Registry and the National Film Preservation Foundation give 1968 as the correct year. Perhaps this disparity reflects the time between the film's completion and its first public screening. Either way, the visuals are distinctly ahead of their time, occasionally reminiscent of a 1980s music video, and some brisk techno music wouldn't have gone amiss, either! 'OffOn' captures grainy, fragmented images, presenting life from the warped perspective of a computer processing too much information. I had a thought  and please don't laugh at this free-thinking interpretation  that an extraterrestrial civilisation capturing Earth's television signals might very well receive such a disjointed, alien documentation of human life, a bizarre montage of only vaguely-familiar imagery that couldn't possibly make any coherent sense. Perhaps this is where Mankind, with all his technology, is eventually heading, towards an irreversible merging of film and video, of purity and artificiality.;tt0100680
1010;10;I love this show!<br /><br />Every time i watch an episode i repeat that line and remind myself how good of a show this is. I am a huge sci-fi fan and this show has grounds to be the most important science (fiction?) show in the history of film/TV. There are so many theories in this show about the universe i could start a religion. Its amazing, season after season the show gets better and better.<br /><br />I've been a fan of MacGyver since i was 5 (19 now) and i find it so ironic that my 2 favorite TV shows of all time star Richard Dean Anderson. Its also interesting how each character is practically the opposite of the other.<br /><br />Back when i first saw Stargate the movie, i instantly liked it and considered it one of my favorite sci-fi flicks, then hearing a TV show would spin from it i got really excited, but didn't get showtime till the fifth season was almost over.<br /><br />Though, I'm disappointed to hear that Roland Emmerich and Dean Devlin wanted to do a trilogy of movies but the studio optioned the series instead. <br /><br />Id say though that it turned out just fine. Maybe even better.<br /><br />This show is amazing, and i hope it never dies. Atlantis here we come!;tt0100680
1011;10;I LOVE Jack's jokes like 'The cliché is...' or "Over the top cliché guy, black, oily skin, kinda spooky...". He is just hilarious! Daniel's starting to catch up on him to! Good thing Jack's not on the team anymore (in a way) or else it would have been sarcasm mania!!!!I just love all the plots (season 8, a little less, I have to admit), the characters are great, the actors are great, I'm starting to pick up facial expressions (and more) from Jack, Daniel and Teal'c...It just all theoretically possible and exciting...oops! Their I go again!!! Sorry, I'm also starting to pick up traits from Carter, and all of this is driving my parents NUTZ!!!!!!! Well, to conclude, I think it's good for another three seasons or so, especially if they keep on packing the episodes with all this humor, drama, action and so forth!!!!!!!!!!!!!!!!;tt0100680
1012;10;Stargate SG-1 is a spin off of sorts from the 1994 movie "Stargate." I am so glad that they decided to expand on the subject. The show gets it rolling from the very first episode, a retired Jack O'Neill has to go through the gate once more to meet with his old companion, Dr. Daniel Jackson. Through the first two episodes, we meet Samantha Carter, a very intelligent individual who lets no one walk over her, and there is Teal'c, a quiet, compassionate warrior who defies his false god and joins the team. <br /><br />The main bad guys are called the Gouald, they are parasites who can get inserted into one's brain, thus controlling them and doing evil deeds. Any Gouald who has a massive amount of power is often deemed as a "System Lord." The warriors behind the Gouald are called Jaffa, who house the parasitic Gouald in their bodies until the Gouald can get inserted in a person's brain.<br /><br />Through the episodes, we mostly get to see SG-1, the exploratory team comprised of Jack/Daniel/Teal'c/and Sam, go through the wormhole that instantly transports them to other planets (this device is called the Stargate) and they encounter new cultures or bad guys. Some episodes are on-world, meaning that they do not go through the Stargate once in the episode and rather deal with pressing issues on Earth.<br /><br />Through the years, you start to see a decline in the SG-1 team as close knit, and more character-building story lines. This, in turn means even more on-world episodes, which is perfectly understandable.<br /><br />My rating: 8.75/10----While most of this show is good, there are some instances of story lines not always getting wrapped up and less of an emphasis on gate travel these last few years. But still, top notch science fiction!;tt0100680
1013;9;Stargate SG-1 follows and expands upon the Egyptian mythologies presented in Stargate. In the Stargate universe, humans were enslaved and transported to habitable planets by the Goa'uld such as Ra and Apophis. For millennia, the Goa'uld harvested humanity, heavily influencing and spreading human cultures. As a result, Earth cultures such as those of the Aztecs, Mayans, Britons, the Norse, Mongols, Greeks, and Romans are found throughout the known habitable planets of the galaxy. Many well-known mythical locations such as Avalon, Camelot, and Atlantis are found, or have at one time existed.<br /><br />Presently, the Earth stargate (found at a dig site near Giza in 1928) is housed in a top-secret U.S. military base known as the SGC (Stargate Command) underneath Cheyenne Mountain. Col. Jack O'Neill (Anderson), Dr. Daniel Jackson (Shanks), Capt. Samantha Carter (Tapping) and Teal'c (Judge) compose the original SG-1 team (a few characters join and/or leave the team in later seasons). Along with 24 other SG teams, they venture to distant planets exploring the galaxy and searching for defenses from the Goa'uld, in the forms of technology and alliances with friendly advanced races.<br /><br />The parasitic Goa'uld use advanced technology to cast themselves as Egyptian Gods and are bent on galactic conquest and eternal worship. Throughout the first eight seasons, the Goa'uld are the primary antagonists. They are a race of highly intelligent, ruthless snake-like alien parasites capable of invading and controlling the bodies of other species, including humans. The original arch-enemy from this race was the System Lord Apophis (Peter Williams). Other System Lords, such as Baal and Anubis, play pivotal roles in the later seasons. In the ninth season a new villain emerges, the Ori. The Ori are advanced beings with unfathomable technology from another galaxy, also bent on galactic conquest and eternal worship. The introduction of the Ori accompanies a departure from the primary focus on Egyptian mythology into an exploration of the Arthurian mythology surrounding the Ori, their followers, and their enemiesthe Ancients.;tt0100680
1014;9;It's amazing that from a good, though not wonderful, film made back in the early Nineties, a whole franchise can grow. 'Stargate; SG1' is, without a doubt, a worthy addition to the science fiction genre and has the right to stand shoulder-to-shoulder with 'Star Trek' as the kings of sci-fi.<br /><br />Following on from the 1994 feature film 'Stargate', this series sees Stargate command (a military/science organisation) figuring out that the stargate system can be used to travel to various planets across the galaxy and beyond and the military sets up a number of teams to explore. SG1 is one such team, headed by military veteran Colonel Jack O'Neill, and includes archaeologist Doctor Daniel Jackson, military scientist Captain Samantha Carter and alien Teal'c, who has betrayed his overlord leaders in the hopes of one day freeing his people. Earth quickly makes an enemy of the Goa'uld, a parasitic race who use humans as hosts and think themselves equal to gods.<br /><br />The top-notch cast have much to be congratulated for in bringing this show to life. Richard Dean Anderson is perfect as the cynical and sarcastic O'Neill, who can shift from boyish to deadly in the blink of an eye. Michael Shanks, as Daniel, brings heart and an will of steel to the character, who has grown from wide-eyed innocence to darker and more hard-bitten as the show has progressed. Amanda Tapping, as Carter, has perfected the balance between depicting her character's femininity without comprising the fact she is a strong, intelligent military scientist. Christopher Judge is excellent as the aloof Teal'c, who is able to depict the character's emotions with subtlety. And Don S Davis is perfect as the esteemed General Hammond who leads with a good balance of fairness and firmness.<br /><br />Almost all the episodes are are involving and portrayed with intelligence, reflecting on moral dilemmas as well as the friction between military interests and civilian beliefs (often shown through arguments between O'Neill and Jackson). Guest characters are solidly depicted and story arcs are handled in a manner that doesn't bore viewers. SG1 also excels in humour, from O'Neill's wisecracks to episodes that are just wacky and odd! SG1 has everything from action to drama to romance to suspense to the heartbreaking scenes of death. It isn't just an excellent sci-fi show but is an excellent show, overall.;tt0100680
1015;10;I wait for each new episode, each re-run with anticipation! The new look of sci-fi created by Stargate SG-1 is a wonder that I hope will never end. To combine the past with the future is a new twist that is fascinating to me. Season #9 should be a thrill in itself. I wish that Richard Dean Anderson would show up more often in the new season, as I love his dry wit as much as his temper tantrums in his character as Jack O'Neill. The other characters add their own uniqueness to the show that makes it a winner, season after season. You cancel this program in the next three years, and you make a serious mistake. Also, you need a bigger role for the Asgard - they are just too cool.;tt0100680
1016;8;I would have given this otherwise terrific series a full 10 vote if Claudia Black had not continued on in it! Her inclusion as the silly 'Vela' has brought the series down in my estimation. To bring her in as a regular at the same time as including Ben Browder to replace RDA was a mistake.<br /><br />Unfortunately we were just reeling from the loss of 'Jack' and really didn't need this great series turned into new episodes of 'Farscape'.<br /><br />I was a great fan of the film "Stargate" and when the series was first announced I had reservations that it could live up to the film, but after watching the first episode I have to admit I was hooked. I have always looked forward to new episodes with great anticipation;tt0100680
1017;8;I started watching the show from the first season, and at the beginning I was pretty skeptical about it. Original movie was kind of childish, and I was just looking for some sci-fi show while waiting for the BSG new season.<br /><br />But after few episodes I became a fan. I've loved the characters - the not-so-stupid-as-you-think-he-is Jack O'Neill, the not-only-smart Samantha Carter, the glorious Teal'c, women and kids favorite, and brilliant Dr. Daniel Jackson.<br /><br />Of course, stories sometimes not serious, sometimes even ridiculous, but mostly it's not about technology or space fighting - it's about helping your friend, even risking your life for him. It's about "we don't leave anybody behind". Struggling to the end when all hope is lost. About the free will, and all good qualities that makes a human - Human.<br /><br />And now it's breaking a record, going 10th season, and still doing good.;tt0100680
1018;8;The Movie was sub-par, but this Television Pilot delivers a great springboard into what has become a Sci-Fi fans Ideal program. The Actors deliver and the special effects (for a television series) are spectacular. Having an intelligent interesting script doesn't hurt either.<br /><br />Stargate SG1 is currently one of my favorite programs.;tt0100680
1019;10;On Sunday July 27, 1997, the first episode of a new science fiction series called "Stargate SG-1" was broadcast on Showtime. A spin-off of and sequel to the 1994 film "Stargate" starring Kurt Russell and James Spader, the series begins approximately one year after the events portrayed in the film. For ten seasons, it chronicled the adventures and misadventures of an intrepid team of explorers known as SG-1. Originally, the series starred Richard Dean Anderson as Colonel Jack O'Neill (two "l"s!), Michael Shanks as Dr. Daniel Jackson, Amanda Tapping as Captain Samantha Carter, Christopher Judge as Teal'c and Don S. Davis as Major General George S. Hammond. For ten long years, we watched the team battle against the Goa'uld, the Replicators, the Ori and many other aggressors. At the same time, they forged alliances with the Asgard, the Tok'ra, the rebel Jaffa, the Nox and the Tollan. They saved the world no less than eight times over the years and never gave up, not until death claimed them. And sometimes not even then.<br /><br />As with all long-running series, they were numerous cast changes. Michael Shanks left the series in January 2002 at the end of its fifth season in order to broaden his horizons as an actor. Daniel Jackson's successor as the team's resident archaeologist/geek was Jonas Quinn, an alien from a country called Kelowna on the planet Langara, played by Corin Nemec. However, Shanks returned at the beginning of the seventh season in June 2003 and Nemec left at the same time. Unfortunately, he made only one further guest appearance and his character was seldom mentioned afterwards. Don S. Davis left the series at the end of the seventh season in March 2004 as he felt that it was time for him to go. The show's original star and arguably its most popular actor, Richard Dean Anderson, starred in the series throughout its first eight seasons. His participation in the seventh and eight seasons was noticeably less than in the earlier seasons. He finally left "SG-1" in March 2005 in order to spend more time with his then six-year-old daughter. Jack O'Neill was by far my favourite character in the series and, truth be told, I never enjoyed the last two seasons as much as I did the earlier episodes for that very reason.<br /><br />The ninth season represented a new era for the programme. With the departure of its lead actor and the defeat of the Goa'uld and the Replicators in Season Eight, many fans felt the series should go out on a high. Regardless, the series carried on for a further two years with the Ori replacing the Goa'uld as the series' main adversaries. Three new characters were brought in to fill the gaps as it were and help usher in this re-invention. Ben Browder came in as the cocky Southern Air Force pilot Lt. Colonel Cameron Mitchell, the new leader of SG-1. His "Farscape" co-star, the lovely Claudia Black, began to play a prominent role in the series as the vivacious, sexy, hilarious and certainly extroverted Vala Mal Doran, a former Goa'uld host and con artist from another planet. A recurring guest star during the eighth and ninth seasons, she joined the cast full time at the beginning of its tenth and final season. Rounding off the cast was the legendary Beau Bridges as Major General Hank Landry, the new commander of the SGC and an old friend of Jack O'Neill and General Hammond. For the last two years, they starred alongside the "SG-1" faithful (Michael Shanks, Amanda Tapping and Christopher Judge) and became valuable parts of and made equally valuable contributions to the Stargate franchise.<br /><br />Alas, all good things must come to an end. During the initial broadcast of the first several episodes of Season Ten, ratings dropped considerably, resulting in cancellation in its August 2006. After ten seasons and 214 episodes, the dream was finally over. On March 13, 2007, what began with "Children of the Gods" ended with "Unending". The series finale made its world premiere on Sky One in Britain and Ireland before being shown on the Sci-Fi Channel in the United States on June 22, 2007.<br /><br />In the ten years that the series was on the air, it amassed legions of fans and even eclipsed the science fiction series, "Star Trek", in terms of popularity in certain countries. It became the second-longest running sci-fi series in the world, second only to "Doctor Who" (1963-1989), and the longest-running American produced sci-fi series, having surpassed "The X-Files" only a few months before it ended.<br /><br />"Stargate SG-1" represents the cornerstone of the "Stargate" franchise. In 2004, its success and popularity led to the production of a spin-off series entitled "Stargate Atlantis", which was regrettably cancelled after five seasons and 100 episodes in August 2008. Although plans for another feature film fell through, two direct-to-DVD films, "Stargate: The Ark of Truth" and "Stargate Continuum", were released in 2008 and more are planned for the not too distant future. A third live-action series, "Stargate Universe", is also due to premiere at some point next year. (There was, unfortunately, an animated series, "Stargate Infinity", which ran only from 2002 to 2003 but the less said about that the better). Despite the end of "SG-1" and "Atlantis" as continuing series, the future of "Stargate" looks very bright indeed.<br /><br />In conclusion, while "Stargate" has yet to gain the same degree of popular recognition as other major sci-fi television franchises such as "Star Trek" and "Doctor Who", its still relatively new compared to those two sci-fi giants and I have every confidence that it will continue for many, many years to come.;tt0100680
101;8;IMDb lists this as 1972 for some reason, but the other sources I've seen including the excellent program notes mark it as '68. Doesn't really matter, except that it's quite interesting to watch this abstract collage of film and video (one of the first art works to merge the two apparently) in the context of the Star Gate sequence in 2001, released the same year. Pure abstraction isn't really my thing, but I can take it in small doses and the super-saturated optically printed colors and psychedelic feel of this series of flowers, Rohrschach blots, birds, etc is pretty compelling and quite beautiful. Certainly helped paved the way for many other nascent video artists in the 70s, and deserves to be better known.;tt0177606
1020;10;"Stargate SG-1" follows the intergalactic explorations of a team named SG-1 through a device called the Stargate and all the surprises awaiting on the other side of the wormhole.<br /><br />Having seen this series sporadically for it's first few seasons when it first came out, I didn't know how good this series would really be, 10 years after I had last seen an episode. My old impression was that the series was great, but my impression was far from the truth. "Stargate SG-1" is more than just a simple sci-fi series, it is one of the most well made, interesting, long running, exciting sci-fi ever produced. And why? Because it runs on an amazing premise.<br /><br />This series value far surpasses that of the movie it was based on and I think it is a very good example that television, as a medium, with a suitable premise, is able to provide something that doesn't work on the time restriction of film. The sense of familiarity created by a long running series, watching the characters and their circumstances progressing with time is stunning and just adds to the ability to suspend disbelief, and it's all a result of terrific writing and a lot of dedication by the all crew to the show.<br /><br />"Stargate SG-1" kept offering great adventures throughout the 10 years, but was never afraid of the challenge of moving the plot and it gave way for some very different time periods of the show: <br /><br />- The first few seasons, perhaps up to the 4th/5th, focused a lot more on the exploration of planets and different situations, keeping the episodes fairly unrelated to each other if it were not for the always impending Goaul'd threat. <br /><br />- From the 5th to the 7th there was increasingly more episodes focusing on fighting the Goaul'd and preventing attacks on Earth. After this seasons exploration of the planets was almost only an excuse for putting sg-1 in a place of Goaul'd/replicator/ori conflicts<br /><br />- The 8th season is probably the most mixed one. It has a stream of episodes that includes minor earth matters in which the stargate is hardly even mentioned, but the last episodes feature some great replicator moments. <br /><br />- The 9th and 10th travel together because they have the same new enemy and no Jack O'Neil. They are both good continuations, although the first few episodes of the 10th season are a little weak, because they seem to be about little more than SG-1 and human/Jaffa losing battle after battle to the Ori.<br /><br />Basically, after season 7, exploration was pushed to the background, which in many ways was a shame, because of the potential and mystery each planet(episode) presented; on the other hand, it made for so many great episodes of the ongoing conflicts that the change of nature of the show still worked and shows how great and bold the writers were.<br /><br />Even tough I believe the series have a high quality ending that nicely puts it to rest, the feeling I have is that it could go on; the people involved were all great professionals and the series narrative had plenty to offer. A last season returning to the beginning nature of the series was very doable and would have been most welcome, but ultimately things are as they are.<br /><br />In the end, because of the fact that I enjoyed everything, it's a little hard to find that it ends. The big picture, however, the one drawn by the work of hundreds of people over the course of 10 years, is a sight of beauty and a true testament to the dedication of the crew, those outstanding actors and the characters the we will always remember as a collective by the name of SG-1.;tt0177606
1021;10;The first and second seasons started off shakily, with good episodes sandwiched in between average ones, and at times resorting to clichéd stories. But once it started to set up the universe in which it exists and started to develop it's characters more, it became a lot more fun and entertaining. <br /><br />The main reason this show succeeds it because of four men: Richard Dean Anderson, Peter Deluise, Joseph Malozzie and Paul Mullie. Richard's dry sense of humour makes to show so much better, Peter's directing is excellent and makes any episode so much more entertaining, and Joe & Paul never fail to make a funny, interesting episode together. <br /><br />Once you understand what the show is about and get to know the characters, I doubt you won't like the show. For those getting into the show I suggest the episodes 'The Other Side', a good serious episode, and 'Window of Opportunity', a classic comic relief episode.;tt0177606
1022;10;Stargate is the best show ever. All the actors are absolutely perfect for there roles. I love the connection between the characters. If you have not seen this show I very highly recommend it. Although this program is compared to Star trek a lot of the time it actually can't be because it is completely different. I am a star trek fan but i would definitely rate this show well above any of the star treks. Unfortunately I live in New Zealand and we do not get Stargate on our TV so if i want to see it I have to buy the DVDs and season 10 is not out here yet so i can not see it for quite some time (which is highly depressing). However this program is very very good and is a must see, but be warned it is highly addictive. So in summery I Love Stargate (and Amanda Tapping).;tt0177606
1023;10;This show has been my escape from reality for the past ten years. I will sadly miss it. Although Atlantis has filled the hole a small bit.<br /><br />The last ever episode of SG1(on television anyway)was beautifully done. Robert wrote something that felt close to reality. As though he was trying to explain what it was like on the set of the show. (Everyone working closely together for such a long time there are bound to up's and downs. But over the years they've turned into a family). I thought this was a wonderful way to end despite anyone else's criticisms.<br /><br />SG1 was something special and time and time again it took me across thresholds of disbelief and amazement. The wonderful characters, stories, directors, writers. From episode one I was hooked. The blend of action, science, drama and especially comedy worked so well that made me keep wanting more.<br /><br />There are no real words in which to completely express what this show meant to me. I can only thank those who kept the show so fresh and entertaining for so many years. It has inspired me to do many things that I thought was impossible.<br /><br />I look forward to the movies next year and I really hope there will be a number of them. I never want the show to die.<br /><br />Stargate SG1 - 1997 - 2007?;tt0177606
